Time (s),Forward Acceleration (cm/s^2),Roll (deg),Label
217.3350188106796,-33,1.7470024914665934,Other
217.3450142597087,-15,1.5944864009417357,Other
217.3550097087379,-20,1.469700508694117,Other
217.365005157767,-36,1.4003750130009955,Other
217.3750006067961,-33,1.4003750130009955,Heal-Down-Right
217.3849960558252,13,1.4419703104168684,Other
217.3949915048544,92,1.469700508694117,Other
217.4049869538835,189,1.51129580610999,Other
217.41498240291259,280,1.5251609052486144,Other
217.4249778519417,347,1.5390260043872386,Other
217.4349733009709,383,1.5251609052486144,Other
217.44496875,371,1.4835656078327415,Other
217.4549641990291,312,1.4558354095554928,Other
217.4649596480582,218,1.4558354095554928,Other
217.4749550970874,89,1.4974307069713657,Other
217.4849505461165,-61,1.5944864009417357,Other
217.4949459951456,-195,1.7470024914665934,Other
217.5049414441748,-345,1.9688440776845721,Other
217.5149368932039,-483,2.2461460604570487,Other
217.524932342233,-576,2.5650433406453974,Other
217.5349277912621,-557,2.9116708191109857,Other
217.5449232402913,-461,3.202837901022086,Other
217.5549186893204,-360,3.424679487240065,Other
217.5649141383495,-274,3.563330478626308,Other
217.5749095873786,-182,3.6187908751808053,Other
217.5849050364078,-91,3.604925776042181,Other
217.5949004854369,-47,3.549465379487684,Other
217.60489593446601,-57,3.4524096855173134,Other
217.6148913834951,-119,3.3692190906855775,Other
217.6248868325243,-187,3.299893594992456,COM-Above-Heal-Right
217.6348822815534,-210,3.2444331984379593,Other
217.6448777305825,-184,3.202837901022086,Other
217.6548731796116,-152,3.1335124053289647,Other
217.6648686286408,-146,3.0364567113586043,Other
217.6748640776699,-159,2.8978057199723617,Other
217.684859526699,-153,2.7314245303088796,Other
217.6948549757282,-135,2.5234480432295245,Other
217.7048504247573,-106,2.273876258734297,Other
217.7148458737864,-75,2.0104393751004452,Other
217.7248413228155,-47,1.7470024914665934,Other
217.7348367718447,-30,1.4835656078327415,Other
217.7448322208738,-25,1.247858922476138,Other
217.7548276699029,-27,1.026017336258159,Other
217.764823118932,-34,0.845771047456049,Other
217.7748185679612,-30,0.66552475865394,Other
217.7848140169903,-17,0.4991435689904552,Other
217.7948094660194,-1,0.3466274784655938,Other
217.8048049150485,22,0.20797648707935668,Other
217.8148003640777,40,0.06932549569311876,Other
217.8247958131068,55,-0.04159529741587124,Other
217.8347912621359,67,-0.13865099138623715,Other
217.844786711165,71,-0.2357066853566043,Other
217.8547821601942,65,-0.2911670819110985,Other
217.8647776092233,54,-0.3466274784655938,COM-Above-Toe-Right
217.8747730582524,43,-0.38822277588146475,Other
217.8847685072815,34,-0.4298180732973367,Other
217.8947639563107,27,-0.4714133707132076,Other
217.9047594053398,17,-0.5130086681290785,Other
217.9147548543689,5,-0.5268737672677029,Other
217.9247503033981,17,-0.5407388664063262,Other
217.9347457524272,54,-0.5268737672677029,Other
217.9447412014563,94,-0.4991435689904552,Other
217.95473665048542,96,-0.4575482715745843,Other
217.9647320995146,79,-0.4298180732973367,Other
217.9747275485437,71,-0.41595297415871235,Other
217.9847229975728,77,-0.4298180732973367,Other
217.9947184466019,112,-0.44368317243596,Other
218.00471389563108,149,-0.4714133707132076,Other
218.0147093446602,170,-0.5130086681290785,Other
218.0247047936893,179,-0.5684690646835738,Other
218.0347002427184,180,-0.623929461238069,Other
218.0446956917476,196,-0.6793898577925643,Other
218.0546911407767,205,-0.7071200560698119,Other
218.0646865898058,176,-0.7625804526243072,Other
218.0746820388349,97,-0.845771047456049,Other
218.0846774878641,-1,-0.9844220388422861,Other
218.0946729368932,-118,-1.1923985259216408,Other
218.1046683859223,-254,-1.4558354095554928,Other
218.1146638349515,-381,-1.7608675906052176,Other
218.1246592839806,-475,-2.1074950690708154,Other
218.1346547330097,-518,-2.4679876466750277,Other
218.1446501820388,-489,-2.7730198277247524,Other
218.154645631068,-414,-3.02259161221998,Other
218.1646410800971,-325,-3.188972801883462,Other
218.1746365291262,-214,-3.2721633967152077,Other
218.1846319781553,-117,-3.2582982975765833,Other
218.1946274271845,-56,-3.188972801883462,Other
218.2046228762136,-28,-3.0641869096358527,Toe-Off-Right
218.2146183252427,-28,-2.92553591824961,Other
218.2246137742718,-40,-2.759154728586128,Other
218.234609223301,-72,-2.6066386380612707,Other
218.2446046723301,-110,-2.4679876466750277,Other
218.2546001213592,-121,-2.3432017544274184,Other
218.2645955703883,-134,-2.2184158621798,Other
218.2745910194175,-138,-2.0936299699321914,Other
218.2845864684466,-113,-1.9688440776845721,Other
218.2945819174757,-93,-1.8163279871597147,Other
218.30457736650482,-86,-1.6499467974962232,Other
218.314572815534,-82,-1.469700508694117,Other
218.3245682645631,-78,-1.2617240216147623,Other
218.3345637135922,-62,-1.067612633674032,Other
218.3445591626214,-44,-0.8735012457332967,Other
218.35455461165049,-32,-0.6793898577925643,Other
218.3645500606796,-34,-0.5130086681290785,Other
218.3745455097087,-22,-0.3466274784655938,Other
218.3845409587379,9,-0.18024628880210905,Other
218.394536407767,50,0.0,Other
218.4045318567961,74,0.19411138794073238,Other
218.4145273058252,85,0.402087875020089,Other
218.4245227548544,79,0.6100643620994457,Other
218.4345182038835,71,0.7903106509015538,Other
218.4445136529126,80,0.9428267414264152,Other
218.4545091019417,86,1.067612633674032,Other
218.4645045509709,85,1.1785334267830165,Other
218.4745,76,1.2617240216147623,Other
218.4844954490291,66,1.331049517307884,Other
218.4944908980582,66,1.3865099138623713,Other
218.5044863470874,79,1.4419703104168684,Other
218.5144817961165,99,1.469700508694117,Other
218.5244772451456,114,1.4419703104168684,Other
218.5344726941748,111,1.3865099138623713,Other
218.54446814320391,71,1.289454219892011,Other
218.554463592233,42,1.1785334267830165,Other
218.5644590412621,22,1.0537475345354077,Other
218.5744544902913,-4,0.9289616422877919,Other
218.5844499393204,-43,0.845771047456049,Heal-Down-Right
218.5944453883495,-35,0.8180408491788014,Other
218.6044408373786,24,0.8735012457332967,Other
218.6144362864078,92,0.9566918405650395,Other
218.6244317354369,144,1.067612633674032,Other
218.634427184466,209,1.1923985259216408,Other
218.6444226334951,281,1.3033193190306354,Other
218.6544180825243,317,1.4003750130009955,Other
218.6644135315534,300,1.4835656078327415,Other
218.67440898058248,241,1.552891103525863,Other
218.6844044296116,146,1.6222165992189843,Other
218.6943998786408,-14,1.7192722931893447,Other
218.70439532766989,-190,1.871788383714212,Other
218.714390776699,-297,2.0936299699321914,Other
218.7243862257282,-377,2.370931952704667,Other
218.7343816747573,-378,2.703694332031631,Other
218.7443771237864,-366,3.0503218104972287,Other
218.7543725728155,-366,3.327623793269705,Other
218.7643680218447,-345,3.4940049829331867,Other
218.7743634708738,-293,3.563330478626308,Other
218.7843589199029,-203,3.591060676903557,Other
218.794354368932,-119,3.549465379487684,Other
218.8043498179612,-87,3.5078700820718107,Other
218.8143452669903,-111,3.4801398837945623,Other
218.8243407160194,-151,3.4940049829331867,Other
218.8343361650485,-195,3.549465379487684,Other
218.8443316140777,-215,3.6187908751808053,Other
218.8543270631068,-209,3.6603861725966684,Other
218.8643225121359,-190,3.674251271735293,Other
218.874317961165,-176,3.6603861725966684,Other
218.8843134101942,-187,3.604925776042181,Other
218.89430885922332,-198,3.5356002803490596,Other
218.9043043082524,-191,3.424679487240065,Other
218.9142997572815,-162,3.3137586941310806,Other
218.9242952063107,-119,3.188972801883462,Other
218.9342906553398,-75,3.0503218104972287,Other
218.9442861043689,-43,2.883940620833737,Other
218.9542815533981,-29,2.7314245303088796,Other
218.9642770024272,-22,2.578908439784022,Other
218.9742724514563,-17,2.426392349259155,Other
218.9842679004854,-14,2.3016064570115455,Other
218.9942633495146,-24,2.176820564763927,COM-Above-Heal-Right
219.0042587985437,-22,2.0797648707935665,Other
219.0142542475728,-20,1.9549789785459482,Other
219.02424969660188,-4,1.871788383714212,Other
219.0342451456311,-1,1.7885977888824662,Other
219.0442405946602,1,1.7054071940507205,Other
219.0542360436893,1,1.6083515000803599,Other
219.0642314927184,1,1.5251609052486144,Other
219.0742269417476,5,1.4558354095554928,Other
219.0842223907767,4,1.3726448147237569,Other
219.0942178398058,18,1.289454219892011,COM-Above-Toe-Right
219.1042132888349,38,1.2339938233375138,Other
219.1142087378641,74,1.1785334267830165,Other
219.1242041868932,72,1.1230730302285292,Other
219.1341996359223,65,1.0814777328126564,Other
219.1441950849515,58,1.0814777328126564,Other
219.1541905339806,83,1.0814777328126564,Other
219.1641859830097,80,1.0814777328126564,Other
219.1741814320388,91,1.0814777328126564,Other
219.184176881068,93,1.0814777328126564,Other
219.1941723300971,81,1.067612633674032,Other
219.2041677791262,73,1.0398824353967833,Other
219.21416322815531,73,0.9982871379809104,Other
219.2241586771845,76,0.9566918405650395,Other
219.2341541262136,91,0.9012314440105442,Other
219.24414957524272,99,0.8180408491788014,Other
219.2541450242718,102,0.7487153534856829,Other
219.264140473301,120,0.6516596595153167,Other
219.2741359223301,140,0.5546039655449505,Other
219.2841313713592,159,0.44368317243596,Other
219.2941268203883,153,0.3327623793269705,Other
219.3041222694175,99,0.19411138794073238,Other
219.3141177184466,32,0.05546039655449505,Other
219.3241131674757,-16,-0.08319059483174257,Other
219.3341086165048,-98,-0.2634368836338509,Other
219.344104065534,-238,-0.4852784698518319,Other
219.3540995145631,-329,-0.804175750040178,Other
219.3640949635922,-375,-1.2201287241988894,Other
219.3740904126214,-465,-1.6776769957734718,Other
219.3840858616505,-527,-2.1074950690708154,Other
219.3940813106796,-497,-2.426392349259155,Other
219.4040767597087,-400,-2.6343688363385094,Other
219.4140722087379,-288,-2.7314245303088796,Other
219.424067657767,-195,-2.7730198277247524,Other
219.4340631067961,-149,-2.759154728586128,Other
219.4440585558252,-134,-2.703694332031631,Other
219.4540540048544,-120,-2.648233935477134,Other
219.4640494538835,-117,-2.6066386380612707,Other
219.4740449029126,-132,-2.6066386380612707,Other
219.4840403519417,-158,-2.6343688363385094,Other
219.4940358009709,-178,-2.6898292328930067,Other
222.5026659587379,253,1.067612633674032,Other
222.51266140776698,162,1.1646683276443923,Other
222.5226568567961,-11,1.289454219892011,Other
222.5326523058252,-204,1.469700508694117,Other
222.54264775485439,-342,1.7470024914665934,Other
222.5526432038835,-389,2.0936299699321914,Other
222.5626386529126,-389,2.4679876466750277,Other
222.5726341019417,-403,2.7868849268633764,Other
222.5826295509709,-416,3.02259161221998,Other
222.592625,-373,3.188972801883462,Other
222.6026204490291,-290,3.2721633967152077,Other
222.6126158980582,-208,3.299893594992456,Other
222.6226113470874,-156,3.299893594992456,Other
222.6326067961165,-133,3.2860284958538317,Toe-Off-Left
222.6426022451456,-127,3.2721633967152077,Other
222.6525976941748,-116,3.2860284958538317,Other
222.6625931432039,-112,3.3137586941310806,Other
222.672588592233,-126,3.383084189824192,Other
222.6825840412621,-153,3.4662747846559383,Other
222.6925794902913,-184,3.521735181210435,Other
222.7025749393204,-209,3.5356002803490596,Other
222.7125703883495,-220,3.521735181210435,Other
222.7225658373786,-204,3.4801398837945623,Other
222.73256128640782,-179,3.3969492889628166,Other
222.7425567354369,-163,3.2860284958538317,Other
222.752552184466,-153,3.1335124053289647,Other
222.7625476334951,-143,2.939401017388234,Other
222.7725430825243,-119,2.717559431170255,Other
222.7825385315534,-82,2.495717844952276,Other
222.7925339805825,-35,2.260011159595673,Other
222.8025294296116,7,2.052034672516318,Other
222.8125248786408,38,1.8579232845755875,Other
222.8225203276699,52,1.6776769957734718,Other
222.832515776699,43,1.5390260043872386,Other
222.8425112257282,35,1.41424011213962,Other
222.8525066747573,27,1.289454219892011,Other
222.86250212378638,23,1.1785334267830165,Other
222.8724975728155,22,1.0814777328126564,Other
222.8824930218447,32,0.9705569397036617,Other
222.8924884708738,52,0.8596361465946734,Other
222.9024839199029,71,0.7487153534856829,Other
222.912479368932,96,0.6377945603766924,Other
222.9224748179612,111,0.5130086681290785,Other
222.9324702669903,112,0.38822277588146475,Other
222.9424657160194,93,0.2634368836338509,Other
222.9524611650485,72,0.13865099138623715,Other
222.9624566140777,66,0.04159529741587124,Other
222.9724520631068,53,-0.013865099138623714,Other
222.9824475121359,50,-0.05546039655449505,Other
222.992442961165,55,-0.08319059483174257,Other
223.0024384101942,61,-0.09705569397036619,Other
223.0124338592233,54,-0.09705569397036619,Other
223.0224293082524,36,-0.08319059483174257,Other
223.0324247572815,22,-0.06932549569311876,Other
223.0424202063107,33,-0.06932549569311876,Other
223.05241565533981,63,-0.08319059483174257,Heal-Down-Left
223.0624111043689,100,-0.09705569397036619,Other
223.0724065533981,128,-0.1247858922476138,Other
223.08240200242722,135,-0.16638118966348475,Other
223.0923974514563,139,-0.22184158621798,Other
223.1023929004854,152,-0.2495717844952276,Other
223.1123883495146,163,-0.2634368836338509,Other
223.1223837985437,148,-0.27730198277247525,Other
223.1323792475728,106,-0.30503218104972285,Other
223.1423746966019,40,-0.3743576767428414,Other
223.1523701456311,-45,-0.4991435689904552,Other
223.1623655946602,-150,-0.7209851552084352,Other
223.1723610436893,-252,-0.9982871379809104,Other
223.1823564927184,-337,-1.289454219892011,Other
223.1923519417476,-404,-1.552891103525863,Other
223.2023473907767,-426,-1.774732689743842,Other
223.21234283980579,-382,-1.8995185819914508,Other
223.2223382888349,-310,-1.9549789785459482,Other
223.2323337378641,-228,-1.9411138794073235,Other
223.2423291868932,-155,-1.8579232845755875,Other
223.2523246359223,-97,-1.7331373923279692,Other
223.2623200849514,-62,-1.5667562026644872,Other
223.2723155339806,-61,-1.4003750130009955,Other
223.2823109830097,-96,-1.2062636250602652,Other
223.2923064320388,-152,-0.9982871379809104,Other
223.302301881068,-202,-0.7903106509015538,Other
223.3122973300971,-215,-0.582334163822198,Other
223.3222927791262,-186,-0.38822277588146475,Other
223.3322882281553,-149,-0.22184158621798,Other
223.3422836771845,-110,-0.06932549569311876,Other
223.3522791262136,-71,0.08319059483174257,Other
223.3622745752427,-53,0.2495717844952276,COM-Above-Heal-Left
223.3722700242718,-71,0.4298180732973367,Other
223.382265473301,-91,0.6516596595153167,Other
223.3922609223301,-78,0.88736634487192,Other
223.40225637135921,-52,1.1646683276443923,Other
223.4122518203883,-37,1.4419703104168684,Other
223.4222472694175,-27,1.7054071940507205,Other
223.4322427184466,-25,1.9549789785459482,Other
223.4422381674757,-15,2.1906856639025514,Other
223.45223361650488,2,2.426392349259155,Other
223.462229065534,12,2.6343688363385094,Other
223.4722245145631,18,2.8284802242792497,Other
223.4822199635922,27,3.02259161221998,Other
223.4922154126214,39,3.2167030001607104,Other
223.5022108616505,38,3.3692190906855775,Other
223.5122063106796,26,3.4940049829331867,Other
223.5222017597087,14,3.604925776042181,Other
223.5321972087379,24,3.6881163708739173,Other
223.542192657767,32,3.7297116682897897,COM-Above-Toe-Left
223.5521881067961,15,3.7574418665670386,Other
223.5621835558252,8,3.7435767674284146,Other
223.5721790048544,10,3.7158465691511657,Other
223.5821744538835,17,3.646521073458044,Other
223.5921699029126,10,3.5356002803490596,Other
223.6021653519417,2,3.3969492889628166,Other
223.6121608009709,0,3.2582982975765833,Other
223.62215625,12,3.105782207051726,Other
223.6321516990291,23,2.953266116526858,Other
223.6421471480582,32,2.8284802242792497,Other
223.6521425970874,51,2.7730198277247524,Other
223.6621380461165,66,2.745289629447504,Other
223.6721334951456,83,2.759154728586128,Other
223.6821289441748,110,2.759154728586128,Other
223.6921243932039,149,2.7314245303088796,Other
223.702119842233,212,2.648233935477134,Other
223.7121152912621,279,2.5095829440909005,Other
223.7221107402913,313,2.3293366552887944,Other
223.7321061893204,295,2.135225267348054,Other
223.7421016383495,208,1.9411138794073235,Other
223.75209708737862,57,1.7885977888824662,Other
223.7620925364078,-133,1.7192722931893447,Other
223.7720879854369,-438,1.8024628880210904,Other
223.782083434466,-714,2.0243044742390692,Other
223.7920788834951,-818,2.357066853566043,Other
223.80207433252428,-702,2.717559431170255,Other
223.8120697815534,-504,3.02259161221998,Other
223.8220652305825,-336,3.2860284958538317,Other
223.8320606796116,-186,3.4385445863786894,Other
223.8420561286408,-72,3.4801398837945623,Toe-Off-Left
223.8520515776699,13,3.4385445863786894,Other
223.862047026699,41,3.3137586941310806,Other
223.8720424757281,-10,3.161242603606213,Other
223.8820379247573,-117,3.02259161221998,Other
223.8920333737864,-197,2.953266116526858,Other
223.9020288228155,-207,2.953266116526858,Other
223.9120242718447,-162,2.939401017388234,Other
223.9220197208738,-147,2.8978057199723617,Other
223.9320151699029,-160,2.800750026002001,Other
223.942010618932,-146,2.6343688363385094,Other
223.9520060679612,-116,2.3986621509819064,Other
223.9620015169903,-91,2.1213601682094394,Other
223.9719969660194,-64,1.830193086298339,Other
223.9819924150485,-40,1.5667562026644872,Other
223.99198786407771,-18,1.331049517307884,Other
224.0019833131068,-14,1.150803228505768,Other
224.0119787621359,-19,0.9982871379809104,Other
224.021974211165,-30,0.8735012457332967,Other
224.0319696601942,-35,0.7764455517629305,Other
224.0419651092233,-20,0.6793898577925643,Other
224.0519605582524,3,0.582334163822198,Other
224.0619560072815,22,0.4991435689904552,Other
224.0719514563107,36,0.41595297415871235,Other
224.0819469053398,41,0.3466274784655938,Other
224.0919423543689,37,0.2911670819110985,Other
224.1019378033981,41,0.2495717844952276,Other
224.1119332524272,59,0.20797648707935668,Other
224.1219287014563,76,0.16638118966348475,Other
224.1319241504854,73,0.11092079310899049,Other
224.1419195995146,49,0.04159529741587124,Other
224.15191504854369,14,-0.027730198277247525,Other
224.1619104975728,-5,-0.11092079310899049,Other
224.1719059466019,9,-0.20797648707935668,Other
224.1819013956311,43,-0.27730198277247525,Other
224.1918968446602,75,-0.3327623793269705,Other
224.2018922936893,95,-0.3743576767428414,Other
224.2118877427184,107,-0.402087875020089,Other
224.2218831917476,125,-0.4298180732973367,Other
224.2318786407767,147,-0.44368317243596,Other
224.2418740898058,170,-0.4852784698518319,Other
224.2518695388349,193,-0.5130086681290785,Heal-Down-Left
224.2618649878641,209,-0.5407388664063262,Other
224.2718604368932,209,-0.582334163822198,Other
224.2818558859223,200,-0.6100643620994457,Other
224.2918513349515,168,-0.6377945603766924,Other
224.3018467839806,175,-0.6377945603766924,Other
224.3118422330097,178,-0.6377945603766924,Other
224.3218376820388,166,-0.623929461238069,Other
224.331833131068,126,-0.6793898577925643,Other
224.34182858009711,31,-0.804175750040178,Other
224.3518240291262,-68,-1.026017336258159,Other
224.3618194781553,-228,-1.3865099138623713,Other
224.3718149271845,-390,-1.8163279871597147,Other
224.3818103762136,-519,-2.273876258734297,Other
224.3918058252427,-514,-2.717559431170255,Other
224.4018012742718,-528,-3.0364567113586043,Other
224.411796723301,-405,-3.2167030001607104,Other
224.4217921723301,-293,-3.299893594992456,Other
224.4317876213592,-295,-3.3969492889628166,Other
224.4417830703883,-100,-3.299893594992456,Other
224.4517785194175,-74,-3.161242603606213,Other
224.4617739684466,-76,-2.980996314804107,Other
224.47176941747568,-67,-2.800750026002001,Other
224.4817648665048,-86,-2.6205037371998947,Other
224.491760315534,-148,-2.5095829440909005,Other
224.5017557645631,-145,-2.3432017544274184,Other
224.5117512135922,-176,-2.2184158621798,Other
224.5217466626214,-194,-2.135225267348054,Other
224.5317421116505,-140,-2.0658997716549425,Other
224.5417375606796,-142,-1.9549789785459482,COM-Above-Heal-Left
224.5517330097087,-114,-1.8163279871597147,Other
224.5617284587379,-99,-1.6083515000803599,Other
224.571723907767,-86,-1.3449146164465082,Other
224.5817193567961,-61,-1.067612633674032,Other
224.5917148058252,-18,-0.7903106509015538,Other
224.6017102548544,14,-0.5407388664063262,Other
224.6117057038835,24,-0.2911670819110985,Other
224.6217011529126,23,-0.06932549569311876,Other
224.6316966019417,26,0.1247858922476138,Other
224.6416920509709,32,0.3327623793269705,Other
224.6516875,38,0.5546039655449505,Other
224.6616829490291,39,0.7903106509015538,Other
224.6716783980582,39,1.026017336258159,Other
224.6816738470874,48,1.247858922476138,Other
224.69166929611652,59,1.4419703104168684,Other
224.7016647451456,63,1.6222165992189843,Other
224.7116601941747,55,1.774732689743842,Other
224.7216556432039,56,1.8995185819914508,Other
224.731651092233,69,1.9965742759618208,Other
224.7416465412621,78,2.0658997716549425,Other
224.7516419902913,63,2.0936299699321914,Other
224.7616374393204,29,2.0936299699321914,Other
224.7716328883495,-7,2.0658997716549425,COM-Above-Toe-Left
224.7816283373786,-41,2.038169573377694,Other
224.7916237864078,-56,1.9827091768231968,Other
224.8016192354369,-64,1.9133836811300753,Other
224.811614684466,-19,1.871788383714212,Other
224.82161013349508,32,1.8440581854369633,Other
224.8316055825243,62,1.8579232845755875,Other
224.8416010315534,89,1.9133836811300753,Other
224.8515964805825,121,2.0243044742390692,Other
224.8615919296116,147,2.176820564763927,Other
224.8715873786408,169,2.3432017544274184,Other
224.8815828276699,190,2.4679876466750277,Other
224.891578276699,216,2.5511782415067734,Other
224.9015737257282,244,2.5927735389226463,Other
224.9115691747573,210,2.6066386380612707,Other
224.9215646237864,125,2.6343688363385094,Other
224.9315600728155,-10,2.717559431170255,Other
224.9415555218447,-160,2.92553591824961,Other
224.9515509708738,-260,3.2582982975765833,Other
224.9615464199029,-298,3.646521073458044,Other
224.971541868932,-319,4.0208787502008905,Other
224.9815373179612,-322,4.325910931250616,Other
224.9915327669903,-291,4.53388741832997,Other
225.0015282160194,-233,4.658673310577579,Other
225.01152366504851,-186,4.714133707132077,Other
225.0215191140777,-148,4.755729004547948,Other
225.0315145631068,-110,4.769594103686574,Other
225.04151001213592,-94,4.797324301963822,Other
225.051505461165,-106,4.8250545002410705,Toe-Off-Left
225.0615009101942,-141,4.866649797656934,Other
225.0714963592233,-189,4.922110194211431,Other
225.0814918082524,-210,4.963705491627304,Other
225.09148725728159,-223,4.963705491627304,Other
225.1014827063107,-202,4.935975293350055,Other
225.1114781553398,-147,4.852784698518319,Other
225.1214736043689,-99,4.7279988062707,Other
225.1314690533981,-83,4.561617616607219,Other
225.1414645024272,-82,4.33977603038924,Other
225.1514599514563,-80,4.090204245894012,Other
225.1614554004854,-58,3.812902263121536,Other
225.1714508495146,-9,3.521735181210435,Other
225.1814462985437,31,3.2167030001607104,Other
225.1914417475728,54,2.953266116526858,Other
225.2014371966019,71,2.717559431170255,Other
225.2114326456311,68,2.495717844952276,Other
225.2214280946602,53,2.3016064570115455,Other
225.2314235436893,39,2.1213601682094394,Other
225.2414189927184,38,1.9688440776845721,Other
225.2514144417476,41,1.8440581854369633,Other
225.2614098907767,41,1.7331373923279692,Other
225.2714053398058,48,1.636081698357599,Other
225.2814007888349,62,1.5390260043872386,Other
225.2913962378641,67,1.4558354095554928,Other
225.3013916868932,69,1.3726448147237569,Other
225.3113871359223,81,1.289454219892011,Other
225.3213825849515,91,1.2201287241988894,Other
225.3313780339806,82,1.150803228505768,Other
225.3413734830097,66,1.0953428319512806,Other
225.3513689320388,49,1.0537475345354077,Other
225.361364381068,31,1.0537475345354077,Other
225.3713598300971,25,1.0953428319512806,Other
225.3813552791262,24,1.1646683276443923,Other
225.3913507281553,24,1.2617240216147623,Other
225.4013461771845,47,1.3726448147237569,Other
225.41134162621358,100,1.469700508694117,Other
225.4213370752427,162,1.5390260043872386,Other
225.4313325242718,190,1.552891103525863,Heal-Down-Left
225.441327973301,206,1.4835656078327415,Other
225.4513234223301,185,1.331049517307884,Other
225.4613188713592,128,1.136938129367144,Other
225.4713143203883,74,0.9428267414264152,Other
225.4813097694175,51,0.7625804526243072,Other
225.4913052184466,67,0.6377945603766924,Other
225.5013006674757,93,0.4991435689904552,Other
225.5112961165048,87,0.3466274784655938,Other
225.521291565534,13,0.13865099138623715,Other
225.5312870145631,-86,-0.16638118966348475,Other
225.5412824635922,-197,-0.6100643620994457,Other
225.5512779126214,-342,-1.1785334267830165,Other
225.5612733616505,-492,-1.8024628880210904,Other
225.5712688106796,-570,-2.4541225475364032,Other
225.5812642597087,-602,-3.02259161221998,Other
225.5912597087379,-534,-3.4662747846559383,Other
225.601255157767,-368,-3.7297116682897897,Other
225.6112506067961,-181,-3.8406324613987843,Other
225.6212460558252,-56,-3.8406324613987843,Other
225.63124150485442,1,-3.7574418665670386,Other
225.6412369538835,1,-3.604925776042181,Other
225.6512324029126,-16,-3.4662747846559383,Other
225.6612278519417,-59,-3.3137586941310806,Other
225.6712233009709,-106,-3.188972801883462,Other
225.68121875,-133,-3.0919171079131016,Other
225.6912141990291,-160,-2.9948614139427314,Other
225.7012096480582,-200,-2.870075521695113,Other
225.7112050970874,-210,-2.7314245303088796,Other
225.7212005461165,-167,-2.578908439784022,Other
225.7311959951456,-124,-2.3986621509819064,Other
225.7411914441748,-92,-2.1906856639025514,COM-Above-Heal-Left
225.7511868932039,-60,-1.9549789785459482,Other
225.76118234223298,-28,-1.7054071940507205,Other
225.7711777912621,-1,-1.4558354095554928,Other
225.7811732402913,18,-1.2201287241988894,Other
225.7911686893204,34,-0.9705569397036617,Other
225.8011641383495,49,-0.7625804526243072,Other
225.8111595873786,60,-0.5546039655449505,Other
225.8211550364078,59,-0.3743576767428414,Other
225.8311504854369,55,-0.19411138794073238,Other
225.841145934466,55,0.0,Other
225.8511413834951,54,0.16638118966348475,Other
225.8611368325243,51,0.3466274784655938,Other
225.8711322815534,47,0.4991435689904552,Other
225.8811277305825,53,0.623929461238069,Other
225.8911231796116,60,0.7348502543470585,Other
225.9011186286408,70,0.7903106509015538,Other
225.9111140776699,76,0.845771047456049,Other
225.921109526699,79,0.8596361465946734,Other
225.9311049757282,85,0.845771047456049,Other
225.9411004247573,82,0.804175750040178,COM-Above-Toe-Left
225.95109587378641,71,0.6932549569311875,Other
225.9610913228155,60,0.5407388664063262,Other
225.9710867718447,51,0.3466274784655938,Other
225.98108222087382,26,0.16638118966348475,Other
225.9910776699029,-2,0.0,Other
226.001073118932,-36,-0.11092079310899049,Other
226.0110685679612,-51,-0.13865099138623715,Other
226.0210640169903,-19,-0.06932549569311876,Other
226.0310594660194,50,0.04159529741587124,Other
226.0410549150485,125,0.20797648707935668,Other
226.0510503640777,170,0.3743576767428414,Other
226.0610458131068,199,0.5407388664063262,Other
226.0710412621359,230,0.66552475865394,Other
226.081036711165,243,0.7764455517629305,Other
226.0910321601942,214,0.8735012457332967,Other
226.1010276092233,153,0.9982871379809104,Other
226.11102305825239,68,1.1646683276443923,Other
226.1210185072815,-22,1.3726448147237569,Other
226.1310139563107,-115,1.6222165992189843,Other
226.1410094053398,-210,1.8995185819914508,Other
226.1510048543689,-288,2.2184158621798,Other
226.1610003033981,-343,2.537313142368149,Other
226.1709957524272,-372,2.8423453234178737,Other
226.1809912014563,-386,3.105782207051726,Other
226.1909866504854,-368,3.341488892408329,Other
226.2009820995146,-322,3.5356002803490596,Other
226.2109775485437,-270,3.7019814700125413,Other
226.2209729975728,-210,3.8406324613987843,Other
226.2309684466019,-143,3.9376881553691443,Other
226.2409638956311,-94,4.0208787502008905,Other
226.2509593446602,-100,4.062474047616763,Other
226.2609547936893,-147,4.090204245894012,Other
226.2709502427184,-158,4.104069345032626,Other
226.2809456917476,-134,4.104069345032626,Other
226.2909411407767,-113,4.062474047616763,Other
226.30093658980581,-104,3.9792834527850176,Other
226.3109320388349,-123,3.8822277588146576,Other
226.3209274878641,-140,3.7435767674284146,Other
226.3309229368932,-140,3.591060676903557,Other
226.3409183859223,-134,3.3969492889628166,Other
226.35091383495148,-117,3.161242603606213,Other
226.3609092839806,-83,2.9116708191109857,Other
226.3709047330097,-50,2.662099034615758,Other
226.3809001820388,-18,2.4125272501205304,Other
226.390895631068,-4,2.1906856639025514,Other
226.4008910800971,9,1.9965742759618208,Other
226.4108865291262,18,1.8440581854369633,Other
226.4208819781553,21,1.691542094912096,Other
226.4308774271845,23,1.5667562026644872,Other
226.4408728762136,25,1.469700508694117,Other
226.4508683252427,30,1.3865099138623713,Other
226.4608637742718,41,1.3171844181692596,Other
226.470859223301,48,1.2755891207533867,Other
226.4808546723301,60,1.2339938233375138,Other
