Time (s),Forward Acceleration (cm/s^2),Roll (deg)
25.4313325242718,190,1.60428318144634
25.441327973301,206,1.53266339656034
25.4513234223301,185,1.37509986981115
25.4613188713592,128,1.17456447213035
25.4713143203883,74,0.974029074449562
25.4813097694175,51,0.78781763374597
25.4913052184466,67,0.658902020951174
25.5013006674757,93,0.51566245117918
25.5112961165048,87,0.358098924429986
25.521291565534,13,0.143239569771994
25.5312870145631,-86,-0.171887483726393
25.5412824635922,-197,-0.630254106996776
25.5512779126214,-342,-1.21753634306195
25.5612733616505,-492,-1.86211440703593
25.5712688106796,-570,-2.5353403849643
25.5812642597087,-602,-3.12262262102948
25.5912597087379,-534,-3.58098924429986
25.601255157767,-368,-3.85314442686665
25.6112506067961,-181,-3.96773608268425
25.6212460558252,-56,-3.96773608268425
25.6312415048544,1,-3.88179234082105
25.6412369538835,1,-3.72422881407186
25.6512324029126,-16,-3.58098924429986
25.6612278519417,-59,-3.42342571755067
25.6712233009709,-106,-3.29451010475587
25.68121875,-133,-3.19424240591548
25.6912141990291,-160,-3.09397470707508
25.7012096480582,-200,-2.96505909428028
25.7112050970874,-210,-2.82181952450829
25.7212005461165,-167,-2.6642559977591
25.7311959951456,-124,-2.4780445570555
25.7411914441748,-92,-2.26318520239751
25.7511868932039,-60,-2.01967793378512
25.761182342233,-28,-1.76184670819553
25.7711777912621,-1,-1.50401548260594
25.7811732402913,18,-1.26050821399355
25.7911686893204,34,-1.00267698840396
25.8011641383495,49,-0.78781763374597
25.8111595873786,60,-0.572958279087978
25.8211550364078,59,-0.386746838384385
25.8311504854369,55,-0.200535397680792
25.841145934466,55,0.0
25.8511413834951,54,0.171887483726393
25.8611368325243,51,0.358098924429986
25.8711322815534,47,0.51566245117918
25.8811277305825,53,0.644578063973975
25.8911231796116,60,0.75916971979157
25.9011186286408,70,0.816465547700368
25.9111140776699,76,0.873761375609166
25.921109526699,79,0.888085332586366
25.9311049757282,85,0.873761375609166
25.9411004247573,82,0.830789504677568
25.9510958737864,71,0.716197848859972
25.9610913228155,60,0.558634322110778
25.9710867718447,51,0.358098924429986
25.9810822208738,26,0.171887483726393
25.9910776699029,-2,0.0
26.001073118932,-36,-0.114591655817596
26.0110685679612,-51,-0.143239569771994
26.0210640169903,-19,-0.0716197848859972
26.0310594660194,50,0.0429718709315983
26.0410549150485,125,0.214859354657992
26.0510503640777,170,0.386746838384385
26.0610458131068,199,0.558634322110778
26.0710412621359,230,0.687549934905573
26.081036711165,243,0.802141590723169
26.0910321601942,214,0.902409289563565
26.1010276092233,153,1.03132490235836
26.1110230582524,68,1.20321238608475
26.1210185072815,-22,1.41807174074275
26.1310139563107,-115,1.67590296633234
26.1410094053398,-210,1.96238210587632
26.1510048543689,-288,2.29183311635191
26.1610003033981,-343,2.6212841268275
26.1709957524272,-372,2.93641118032589
26.1809912014563,-386,3.20856636289268
26.1909866504854,-368,3.45207363150507
26.2009820995146,-322,3.65260902918586
26.2109775485437,-270,3.82449651291225
26.2209729975728,-210,3.96773608268425
26.2309684466019,-143,4.06800378152464
26.2409638956311,-94,4.15394752338784
26.2509593446602,-100,4.19691939431944
26.2609547936893,-147,4.22556730827384
26.2709502427184,-158,4.23989126525103
26.2809456917476,-134,4.23989126525103
26.2909411407767,-113,4.19691939431944
26.3009365898058,-104,4.11097565245624
26.3109320388349,-123,4.01070795361585
26.3209274878641,-140,3.86746838384385
26.3309229368932,-140,3.70990485709466
26.3409183859223,-134,3.50936945941386
26.3509138349515,-117,3.26586219080147
26.3609092839806,-83,3.00803096521188
26.3709047330097,-50,2.75019973962229
26.3809001820388,-18,2.4923685140327
26.390895631068,-4,2.26318520239751
26.4008910800971,9,2.06264980471672
26.4108865291262,18,1.90508627796753
26.4208819781553,21,1.74752275121833
26.4308774271845,23,1.61860713842354
26.4408728762136,25,1.51833943958314
26.4508683252427,30,1.43239569771994
26.4608637742718,41,1.36077591283395
26.470859223301,48,1.31780404190235
26.4808546723301,60,1.27483217097075
26.4908501213592,74,1.24618425701635
29.009703276699,256,-1.56131131051474
29.0196987257281,232,-1.61860713842354
29.0296941747573,142,-1.64725505237794
29.0396896237864,-1,-1.69022692330953
29.0496850728155,-168,-1.74752275121833
29.0596805218447,-336,-1.90508627796753
29.0696759708738,-497,-2.19156541751152
29.0796714199029,-596,-2.6499320407819
29.089666868932,-698,-3.25153823382427
29.0996623179612,-733,-3.85314442686665
29.1096577669903,-640,-4.32583500711423
29.1196532160194,-419,-4.64096206061262
29.1296486650485,-216,-4.76987767340742
29.1396441140777,-98,-4.75555371643022
29.1496395631068,-22,-4.62663810363542
29.1596350121359,-6,-4.42610270595463
29.169630461165,-29,-4.21124335129664
29.1796259101942,-55,-4.01070795361585
29.1896213592233,-82,-3.82449651291225
29.1996168082524,-114,-3.66693298616306
29.2096122572815,-163,-3.53801737336826
29.2196077063107,-205,-3.43774967452787
29.2296031553398,-196,-3.33748197568747
29.2395986043689,-139,-3.20856636289268
29.2495940533981,-79,-3.03667887916628
29.2595895024272,-41,-2.80749556753109
29.2695849514563,-29,-2.5210164279871
29.2795804004854,-29,-2.22021333146591
29.2895758495146,-51,-1.93373419192193
29.2995712985437,-82,-1.67590296633234
29.3095667475728,-103,-1.43239569771994
29.3195621966019,-94,-1.21753634306195
29.3295576456311,-56,-1.01700094538116
29.3395530946602,0,-0.816465547700368
29.3495485436893,55,-0.601606193042377
29.3595439927184,91,-0.386746838384385
29.3695394417476,103,-0.186211440703593
29.3795348907767,114,-0.0286479139543989
29.3895303398058,117,0.100267698840396
29.3995257888349,101,0.186211440703593
29.4095212378641,84,0.229183311635191
29.4195166868932,46,0.243507268612391
29.4295121359223,-7,0.229183311635191
29.4395075849515,-32,0.200535397680792
29.4495030339806,-35,0.143239569771994
29.4594984830097,-29,0.0429718709315983
29.4694939320388,17,-0.0859437418631967
29.479489381068,85,-0.243507268612391
29.4894848300971,102,-0.372422881407186
29.4994802791262,96,-0.401070795361584
29.5094757281553,114,-0.300803096521188
29.5194711771845,124,-0.100267698840396
29.5294666262136,120,0.128915612794795
29.5394620752427,156,0.372422881407186
29.5494575242718,229,0.587282236065177
29.559452973301,227,0.75916971979157
29.5694484223301,107,0.888085332586366
29.5794438713592,-57,1.00267698840396
29.5894393203883,-231,1.21753634306195
29.5994347694175,-371,1.53266339656034
29.6094302184466,-455,1.90508627796753
29.6194256674757,-471,2.33480498728351
29.6294211165048,-447,2.76452369659949
29.639416565534,-383,3.12262262102948
29.6494120145631,-287,3.38045384661907
29.6594074635922,-170,3.55234133034546
29.6694029126214,-74,3.65260902918586
29.6793983616505,-32,3.69558090011746
29.6893938106796,-47,3.69558090011746
29.6993892597087,-88,3.69558090011746
29.7093847087379,-131,3.69558090011746
29.719380157767,-149,3.72422881407186
29.7293756067961,-147,3.72422881407186
29.7393710558252,-166,3.68125694314026
29.7493665048544,-200,3.56666528732266
29.7593619538835,-213,3.40910176057347
29.7693574029126,-200,3.19424240591548
29.7793528519417,-172,2.96505909428028
29.7893483009709,-133,2.6929039117135
29.79934375,-89,2.42074872914671
29.8093391990291,-90,2.17724146053432
29.8193346480583,-22,1.87643836401313
29.8293300970874,0,1.63293109540074
29.8393255461165,-2,1.41807174074275
29.8493209951456,0,1.20321238608475
29.8593164441748,-15,1.04564885933556
29.8693118932039,-11,0.888085332586366
29.879307342233,-8,0.730521805837172
29.8893027912621,5,0.572958279087978
29.8992982402913,42,0.429718709315983
29.9092936893204,63,0.300803096521188
29.9192891383495,63,0.157563526749194
29.9292845873786,74,0.0429718709315983
29.9392800364078,84,-0.0143239569771994
29.9492754854369,82,-0.114591655817596
29.959270934466,72,-0.200535397680792
29.9692663834951,60,-0.25783122558959
29.9792618325243,48,-0.300803096521188
29.9892572815534,41,-0.329451010475587
29.9992527305825,35,-0.329451010475587
30.0092481796116,40,-0.315127053498388
30.0192436286408,51,-0.272155182566789
30.0292390776699,67,-0.214859354657992
30.039234526699,88,-0.143239569771994
30.0492299757281,104,-0.0716197848859972
30.0592254247573,118,-0.0143239569771994
30.0692208737864,136,0.0
30.0792163228155,145,-0.0429718709315983
30.0892117718447,136,-0.114591655817596
30.0992072208738,122,-0.229183311635191
30.1092026699029,113,-0.315127053498388
30.119198118932,94,-0.358098924429986
30.1291935679612,62,-0.372422881407186
30.1391890169903,21,-0.401070795361584
30.1491844660194,-40,-0.458366623270382
30.1591799150485,-139,-0.572958279087978
30.1691753640777,-313,-0.830789504677568
30.1791708131068,-523,-1.21753634306195
30.1891662621359,-662,-1.67590296633234
30.199161711165,-699,-2.17724146053432
30.2091571601942,-640,-2.6356080838047
30.2191526092233,-463,-2.99370700823468
30.2291480582524,-255,-3.20856636289268
30.2391435072815,-104,-3.29451010475587
30.2491389563107,3,-3.26586219080147
30.2591344053398,32,-3.13694657800668
30.2691298543689,5,-2.97938305125748
30.2791253033981,-25,-2.82181952450829
30.2891207524272,-53,-2.6929039117135
30.2991162014563,-97,-2.5926362128731
30.3091116504854,-150,-2.5066924710099
30.3191070995146,-188,-2.42074872914671
30.3291025485437,-212,-2.32048103030631
30.3390979975728,-226,-2.20588937448871
30.3490934466019,-217,-2.03400189076232
30.3590888956311,-177,-1.79049462214993
30.3690843446602,-129,-1.51833943958314
30.3790797936893,-92,-1.23186030003915
30.3890752427184,-55,-0.931057203517964
30.3990706917476,-32,-0.658902020951174
30.4090661407767,-20,-0.415394752338784
30.4190615898058,-11,-0.200535397680792
30.4290570388349,3,-0.0143239569771994
30.4390524878641,11,0.157563526749194
30.4490479368932,19,0.315127053498388
30.4590433859223,33,0.487014537224781
30.4690388349515,48,0.658902020951174
30.4790342839806,69,0.830789504677568
30.4890297330097,87,0.974029074449562
30.4990251820388,95,1.10294468724436
30.509020631068,99,1.20321238608475
30.5190160800971,102,1.26050821399355
30.5290115291262,94,1.27483217097075
30.5390069781553,82,1.27483217097075
30.5490024271845,61,1.24618425701635
30.5589978762136,28,1.18888842910755
30.5689933252427,-33,1.10294468724436
30.5789887742718,-74,1.01700094538116
30.588984223301,-31,0.931057203517964
30.5989796723301,36,0.845113461654767
30.6089751213592,68,0.75916971979157
30.6189705703883,93,0.730521805837172
30.6289660194175,130,0.78781763374597
30.6389614684466,167,0.945381160495163
30.6489569174757,195,1.11726864422156
30.6589523665049,213,1.27483217097075
30.668947815534,254,1.38942382678835
30.6789432645631,293,1.46104361167434
30.6889387135922,289,1.47536756865154
30.6989341626214,252,1.44671965469714
30.7089296116505,171,1.44671965469714
30.7189250606796,38,1.50401548260594
30.7289205097087,-121,1.69022692330953
30.7389159587379,-262,2.01967793378512
30.748911407767,-404,2.40642477216951
30.7589068567961,-558,2.87911535241709
30.7689023058252,-622,3.32315801871027
30.7788977548544,-583,3.68125694314026
30.7888932038835,-467,3.89611629779825
30.7988886529126,-311,4.02503191059304
30.8088841019417,-170,4.05367982454744
30.8188795509709,-76,4.03935586757024
30.828875,-11,3.98206003966145
30.8388704490291,14,3.91044025477545
30.8488658980582,-14,3.86746838384385
30.8588613470874,-88,3.85314442686665
30.8688567961165,-157,3.85314442686665
30.8788522451456,-197,3.82449651291225
30.8888476941748,-209,3.75287672802625
30.8988431432039,-205,3.62396111523146
30.908838592233,-203,3.45207363150507
30.9188340412621,-196,3.23721427684707
30.9288294902913,-168,2.99370700823468
30.9388249393204,-122,2.7072278686907
30.9488203883495,-62,2.39210081519231
30.9588158373786,-7,2.07697376169392
30.9688112864078,26,1.76184670819553
30.9788067354369,46,1.46104361167434
30.988802184466,55,1.21753634306195
30.9987976334951,56,0.988353031426762
31.0087930825243,48,0.78781763374597
31.0187885315534,38,0.630254106996776
31.0287839805825,36,0.472690580247582
31.0387794296116,40,0.343774967452787
31.0487748786408,50,0.229183311635191
31.0587703276699,58,0.114591655817596
31.068765776699,70,0.0143239569771994
31.0787612257282,80,-0.0572958279087978
31.0887566747573,88,-0.157563526749194
31.0987521237864,84,-0.243507268612391
31.1087475728155,73,-0.329451010475587
31.1187430218447,69,-0.415394752338784
31.1287384708738,59,-0.501338494201981
31.1387339199029,38,-0.587282236065177
31.148729368932,35,-0.644578063973975
31.1587248179612,50,-0.658902020951174
31.1687202669903,73,-0.658902020951174
31.1787157160194,88,-0.644578063973975
31.1887111650485,85,-0.615930150019576
31.1987066140777,91,-0.615930150019576
31.2087020631068,102,-0.644578063973975
31.2186975121359,119,-0.701873891882773
31.228692961165,141,-0.77349367676877
31.2386884101942,151,-0.845113461654767
31.2486838592233,145,-0.931057203517964
31.2586793082524,135,-0.974029074449562
31.2686747572815,128,-0.988353031426762
31.2786702063107,133,-0.974029074449562
31.2886656553398,130,-0.959705117472363
31.2986611043689,68,-0.959705117472363
31.308656553398,-47,-1.04564885933556
31.3186520024272,-176,-1.20321238608475
31.3286474514563,-300,-1.48969152562874
31.3386429004854,-480,-1.94805814889912
31.3486383495146,-672,-2.5210164279871
31.3586337985437,-802,-3.09397470707508
31.3686292475728,-821,-3.60963715825426
31.3786246966019,-696,-3.96773608268425
31.3886201456311,-451,-4.16827148036504
31.3986155946602,-196,-4.23989126525103
31.4086110436893,-33,-4.21124335129664
31.4186064927184,28,-4.09665169547904
31.4286019417476,49,-3.93908816872985
31.4385973907767,65,-3.78152464198065
31.4485928398058,76,-3.62396111523146
31.4585882888349,51,-3.49504550243666
31.4685837378641,-19,-3.38045384661907
31.4785791868932,-113,-3.28018614777867
31.4885746359223,-191,-3.16559449196108
31.4985700849515,-234,-3.05100283614348
31.5085655339806,-245,-2.89343930939429
31.5185609830097,-228,-2.6785799547363
31.5285564320388,-191,-2.42074872914671
31.538551881068,-144,-2.13426958960272
31.5485473300971,-98,-1.83346649308153
31.5585427791262,-65,-1.54698735353754
31.5685382281553,-47,-1.28915612794795
31.5785336771845,-39,-1.05997281631276
31.5885291262136,-23,-0.873761375609166
31.5985245752427,1,-0.701873891882773
31.6085200242718,28,-0.558634322110778
31.618515473301,38,-0.401070795361584
31.6285109223301,50,-0.25783122558959
31.6385063713592,63,-0.114591655817596
31.6485018203883,76,0.0
31.6584972694175,85,0.100267698840396
31.6684927184466,100,0.171887483726393
31.6784881674757,110,0.229183311635191
31.6884836165048,114,0.243507268612391
31.698479065534,105,0.243507268612391
31.7084745145631,96,0.214859354657992
31.7184699635922,78,0.157563526749194
31.7284654126214,51,0.0716197848859972
31.7384608616505,22,-0.0286479139543989
31.7484563106796,14,-0.157563526749194
31.7584517597087,0,-0.286479139543989
31.7684472087379,-35,-0.372422881407186
31.778442657767,-53,-0.415394752338784
31.7884381067961,-17,-0.386746838384385
31.7984335558252,52,-0.272155182566789
31.8084290048544,127,-0.128915612794795
31.8184244538835,172,0.0429718709315983
31.8284199029126,208,0.200535397680792
31.8384153519417,258,0.343774967452787
31.8484108009709,317,0.429718709315983
31.85840625,374,0.444042666293183
31.8684016990291,383,0.444042666293183
31.8783971480582,309,0.444042666293183
31.8883925970874,177,0.487014537224781
31.8983880461165,33,0.601606193042377
31.9083834951456,-80,0.77349367676877
31.9183789441748,-167,0.974029074449562
31.9283743932039,-279,1.23186030003915
31.938369842233,-390,1.54698735353754
31.9483652912621,-502,1.87643836401313
31.9583607402913,-558,2.22021333146591
31.9683561893204,-527,2.5066924710099
31.9783516383495,-474,2.73587578264509
31.9883470873786,-438,2.92208722334869
31.9983425364078,-368,3.09397470707508
32.0083379854369,-246,3.23721427684707
32.018333434466,-144,3.36612988964187
32.0283288834951,-93,3.49504550243666
32.0383243325243,-75,3.59531320127706
32.0483197815534,-96,3.66693298616306
32.0583152305825,-135,3.70990485709466
32.0683106796116,-166,3.70990485709466
32.0783061286408,-181,3.68125694314026
32.0883015776699,-187,3.62396111523146
32.098297026699,-206,3.50936945941386
32.1082924757282,-222,3.38045384661907
32.1182879247573,-205,3.23721427684707
32.1282833737864,-162,3.05100283614348
32.1382788228155,-114,2.86479139543989
32.1482742718447,-69,2.6499320407819
32.1582697208738,-32,2.44939664310111
32.1682651699029,-17,2.23453728844311
32.178260618932,-18,2.04832584773952
32.1882560679612,-25,1.86211440703593
32.1982515169903,-34,1.71887483726393
32.2082469660194,-39,1.60428318144634
32.2182424150485,-34,1.51833943958314
32.2282378640777,-22,1.46104361167434
32.2382333131068,-18,1.43239569771994
32.2482287621359,-17,1.41807174074275
32.258224211165,-12,1.41807174074275
32.2682196601942,-10,1.43239569771994
32.2782151092233,-9,1.44671965469714
32.2882105582524,-3,1.46104361167434
32.2982060072815,-3,1.48969152562874
32.3082014563107,-13,1.53266339656034
32.3181969053398,-2,1.57563526749194
32.3281923543689,8,1.61860713842354
32.3381878033981,14,1.67590296633234
32.3481832524272,20,1.71887483726393
32.3581787014563,11,1.77617066517273
32.3681741504854,-2,1.83346649308153
32.3781695995146,5,1.87643836401313
32.3881650485437,29,1.90508627796753
32.3981604975728,75,1.90508627796753
32.4081559466019,97,1.87643836401313
32.4181513956311,87,1.81914253610433
32.4281468446602,86,1.74752275121833
32.4381422936893,93,1.69022692330953
32.4481377427184,86,1.66157900935514
32.4581331917476,62,1.63293109540074
32.4681286407767,48,1.64725505237794
32.4781240898058,49,1.66157900935514
32.488119538835,51,1.70455088028673
32.4981149878641,34,1.71887483726393
32.5081104368932,45,1.71887483726393
32.5181058859223,46,1.71887483726393
32.5281013349515,79,1.70455088028673
32.5380967839806,110,1.67590296633234
32.5480922330097,131,1.66157900935514
32.5580876820388,131,1.64725505237794
32.568083131068,170,1.60428318144634
32.5780785800971,195,1.56131131051474
32.5880740291262,194,1.53266339656034
32.5980694781553,211,1.47536756865154
32.6080649271845,235,1.38942382678835
32.6180603762136,232,1.28915612794795
32.6280558252427,230,1.21753634306195
32.6380512742718,254,1.13159260119876
32.648046723301,261,1.00267698840396
32.6580421723301,256,0.873761375609166
32.6680376213592,222,0.744845762814371
32.6780330703883,164,0.615930150019576
32.6880285194175,-85,0.386746838384385
32.6980239684466,-82,0.114591655817596
32.7080194174757,-281,-0.128915612794795
32.7180148665048,-477,-0.544310365133579
32.728010315534,-606,-1.23186030003915
32.7380057645631,-755,-2.03400189076232
32.7480012135922,-754,-2.73587578264509
32.7579966626214,-537,-3.29451010475587
32.7679921116505,-323,-3.70990485709466
32.7779875606796,-208,-4.02503191059304
32.7879830097087,-215,-4.28286313618263
32.7979784587379,-281,-4.54069436177222
32.807973907767,-303,-4.75555371643022
32.8179693567961,-297,-4.91311724317941
32.8279648058252,-281,-4.97041307108821
32.8379602548544,-291,-4.91311724317941
32.8479557038835,-300,-4.79852558736181
32.8579511529126,-281,-4.66960997456702
32.8679466019417,-270,-4.51204644781783
32.8779420509709,-285,-4.35448292106863
32.8879375,-334,-4.18259543734224
32.8979329490291,-388,-3.98206003966145
32.9079283980582,-414,-3.73855277104906
32.9179238470874,-413,-3.43774967452787
32.9279192961165,-389,-3.09397470707508
32.9379147451456,-348,-2.72155182566789
32.9479101941747,-301,-2.36345290123791
32.9579056432039,-249,-2.03400189076232
32.967901092233,-225,-1.76184670819553
32.9778965412621,-206,-1.54698735353754
32.9878919902913,-138,-1.41807174074275
32.9978874393204,-48,-1.36077591283395
35.0069726941748,328,1.69022692330953
35.0169681432039,342,1.76184670819553
35.026963592233,216,1.77617066517273
35.0369590412621,47,1.77617066517273
35.0469544902913,-103,1.83346649308153
35.0569499393204,-193,1.96238210587632
35.0669453883495,-254,2.16291750355712
35.0769408373786,-340,2.37777685821511
35.0869362864078,-397,2.6499320407819
35.0969317354369,-430,2.92208722334869
35.106927184466,-456,3.15127053498388
35.1169226334951,-432,3.28018614777867
35.1269180825243,-339,3.33748197568747
35.1369135315534,-217,3.32315801871027
35.1469089805825,-132,3.26586219080147
35.1569044296116,-94,3.20856636289268
35.1668998786408,-98,3.15127053498388
35.1768953276699,-118,3.12262262102948
35.186890776699,-124,3.10829866405228
35.1968862257281,-148,3.05100283614348
35.2068816747573,-182,2.97938305125748
35.2168771237864,-181,2.87911535241709
35.2268725728155,-182,2.76452369659949
35.2368680218447,-80,2.6356080838047
35.2468634708738,-39,2.4780445570555
35.2568589199029,-42,2.34912894426071
35.266854368932,-10,2.16291750355712
35.2768498179612,25,1.93373419192193
35.2868452669903,5,1.73319879424113
35.2968407160194,5,1.57563526749194
35.3068361650485,-24,1.37509986981115
35.3168316140777,-52,1.21753634306195
35.3268270631068,-22,1.07429677328996
35.3368225121359,-23,0.945381160495163
35.346817961165,22,0.802141590723169
35.3568134101942,103,0.673225977928374
35.3668088592233,103,0.51566245117918
35.3768043082524,120,0.386746838384385
35.3867997572816,120,0.243507268612391
35.3967952063107,73,0.171887483726393
35.4067906553398,73,0.0572958279087978
35.4167861043689,20,0.0
35.4267815533981,-17,-0.0716197848859972
35.4367770024272,-42,-0.143239569771994
35.4467724514563,-48,-0.186211440703593
35.4567679004854,-30,-0.200535397680792
35.4667633495146,15,-0.186211440703593
35.4767587985437,59,-0.157563526749194
35.4867542475728,88,-0.0859437418631967
35.4967496966019,131,-0.0143239569771994
35.5067451456311,177,0.0429718709315983
35.5167405946602,191,0.0429718709315983
35.5267360436893,189,-0.0286479139543989
35.5367314927184,199,-0.186211440703593
35.5467269417476,204,-0.386746838384385
35.5567223907767,206,-0.601606193042377
35.5667178398058,183,-0.816465547700368
35.5767132888349,108,-1.03132490235836
35.5867087378641,-11,-1.26050821399355
35.5967041868932,-175,-1.46104361167434
35.6066996359223,-329,-1.67590296633234
35.6166950849514,-505,-1.94805814889912
35.6266905339806,-627,-2.30615707332911
35.6366859830097,-645,-2.6356080838047
35.6466814320388,-557,-2.90776326637149
35.656676881068,-404,-3.07965075009788
35.6666723300971,-216,-3.15127053498388
35.6766677791262,-55,-3.12262262102948
35.6866632281553,51,-3.00803096521188
35.6966586771845,98,-2.82181952450829
35.7066541262136,83,-2.5783122558959
35.7166495752427,3,-2.32048103030631
35.7266450242718,-93,-2.10562167564832
35.736640473301,-161,-1.94805814889912
35.7466359223301,-191,-1.84779045005873
35.7566313713592,-196,-1.77617066517273
35.7666268203883,-183,-1.70455088028673
35.7766222694175,-167,-1.58995922446914
35.7866177184466,-151,-1.43239569771994
35.7966131674757,-113,-1.23186030003915
35.8066086165048,-78,-0.974029074449562
35.816604065534,-41,-0.687549934905573
35.8265995145631,-1,-0.415394752338784
35.8365949635922,27,-0.143239569771994
35.8465904126214,41,0.100267698840396
35.8565858616505,44,0.329451010475587
35.8665813106796,45,0.558634322110778
35.8765767597087,40,0.75916971979157
35.8865722087379,32,0.945381160495163
35.896567657767,27,1.10294468724436
35.9065631067961,28,1.24618425701635
35.9165585558252,33,1.34645195585675
35.9265540048544,38,1.43239569771994
35.9365494538835,46,1.50401548260594
35.9465449029126,47,1.53266339656034
35.9565403519417,33,1.53266339656034
35.9665358009709,31,1.50401548260594
35.97653125,35,1.46104361167434
35.9865266990291,9,1.38942382678835
35.9965221480583,-30,1.28915612794795
36.0065175970874,-13,1.17456447213035
36.0165130461165,54,1.03132490235836
36.0265084951456,133,0.902409289563565
36.0365039441748,175,0.802141590723169
36.0464993932039,191,0.845113461654767
36.056494842233,238,1.00267698840396
36.0664902912621,267,1.21753634306195
36.0764857402913,254,1.44671965469714
36.0864811893204,269,1.61860713842354
36.0964766383495,304,1.71887483726393
36.1064720873786,307,1.71887483726393
36.1164675364078,254,1.63293109540074
36.1264629854369,125,1.50401548260594
36.136458434466,-105,1.36077591283395
36.1464538834951,-362,1.33212799887955
36.1564493325243,-571,1.47536756865154
36.1664447815534,-636,1.76184670819553
36.1764402305825,-630,2.20588937448871
36.1864356796116,-598,2.6642559977591
36.1964311286408,-524,3.02235492218908
36.2064265776699,-418,3.22289031986988
36.216422026699,-296,3.30883406173307
36.2264174757282,-171,3.28018614777867
36.2364129247573,-110,3.20856636289268
36.2464083737864,-116,3.16559449196108
36.2564038228155,-123,3.19424240591548
36.2663992718447,-116,3.26586219080147
36.2763947208738,-115,3.33748197568747
36.2863901699029,-134,3.35180593266467
36.296385618932,-173,3.29451010475587
36.3063810679612,-196,3.19424240591548
36.3163765169903,-187,3.03667887916628
36.3263719660194,-158,2.86479139543989
36.3363674150485,-121,2.6785799547363
36.3463628640777,-96,2.4637206000783
36.3563583131068,-74,2.24886124542031
36.3663537621359,-60,2.01967793378512
36.376349211165,-68,1.79049462214993
36.3863446601942,-77,1.58995922446914
36.3963401092233,-75,1.40374778376555
36.4063355582524,-60,1.24618425701635
36.4163310072816,-23,1.10294468724436
36.4263264563107,19,0.959705117472363
36.4363219053398,46,0.830789504677568
36.4463173543689,78,0.687549934905573
36.4563128033981,108,0.572958279087978
36.4663082524272,127,0.458366623270382
36.4763037014563,122,0.372422881407186
36.4862991504854,98,0.315127053498388
36.4962945995146,65,0.25783122558959
36.5062900485437,34,0.214859354657992
36.5162854975728,27,0.186211440703593
36.5262809466019,29,0.171887483726393
36.5362763956311,39,0.157563526749194
36.5462718446602,63,0.143239569771994
36.5562672936893,93,0.171887483726393
36.5662627427184,118,0.214859354657992
36.5762581917476,130,0.286479139543989
36.5862536407767,135,0.329451010475587
36.5962490898058,142,0.329451010475587
36.6062445388349,142,0.300803096521188
36.6162399878641,121,0.229183311635191
36.6262354368932,108,0.143239569771994
36.6362308859223,109,0.0716197848859972
36.6462263349515,103,0.0143239569771994
36.6562217839806,147,0.0
36.6662172330097,185,0.0
36.6762126820388,170,0.0429718709315983
36.686208131068,60,0.0572958279087978
36.6962035800971,-127,0.0143239569771994
36.7061990291262,-362,-0.114591655817596
36.7161944781553,-592,-0.386746838384385
36.7261899271845,-637,-0.816465547700368
36.7361853762136,-557,-1.41807174074275
36.7461808252427,-517,-2.06264980471672
36.7561762742718,-508,-2.5783122558959
36.766171723301,-416,-2.89343930939429
36.7761671723301,-237,-3.02235492218908
36.7861626213592,-80,-2.97938305125748
36.7961580703883,37,-2.82181952450829
36.8061535194175,117,-2.5926362128731
36.8161489684466,147,-2.37777685821511
36.8261444174757,129,-2.14859354657992
36.8361398665048,73,-1.90508627796753
36.846135315534,-4,-1.66157900935514
36.8561307645631,-101,-1.43239569771994
36.8661262135922,-175,-1.26050821399355
36.8761216626214,-205,-1.11726864422156
36.8861171116505,-219,-1.00267698840396
36.8961125606796,-212,-0.873761375609166
36.9061080097087,-179,-0.701873891882773
36.9161034587379,-145,-0.487014537224781
36.926098907767,-122,-0.25783122558959
36.9360943567961,-109,-0.0429718709315983
36.9460898058252,-105,0.143239569771994
36.9560852548544,-91,0.315127053498388
36.9660807038835,-51,0.472690580247582
36.9760761529126,7,0.615930150019576
36.9860716019417,55,0.75916971979157
36.9960670509709,90,0.916733246540764
37.0060625,117,1.05997281631276
37.0160579490291,119,1.16024051515316
37.0260533980582,116,1.24618425701635
37.0360488470874,108,1.30348008492515
37.0460442961165,91,1.33212799887955
37.0560397451456,77,1.34645195585675
37.0660351941748,58,1.38942382678835
37.0760306432039,38,1.43239569771994
37.086026092233,32,1.47536756865154
37.0960215412621,34,1.50401548260594
37.1060169902913,47,1.53266339656034
37.1160124393204,68,1.54698735353754
37.1260078883495,86,1.54698735353754
37.1360033373786,104,1.54698735353754
37.1459987864078,104,1.54698735353754
37.1559942354369,90,1.56131131051474
37.165989684466,86,1.58995922446914
37.1759851334951,111,1.66157900935514
37.1859805825243,147,1.73319879424113
37.1959760315534,188,1.81914253610433
37.2059714805825,240,1.89076232099033
37.2159669296116,295,1.94805814889912
37.2259623786408,330,1.96238210587632
37.2359578276699,323,1.94805814889912
37.245953276699,281,1.89076232099033
37.2559487257281,205,1.80481857912713
37.2659441747573,139,1.74752275121833
37.2759396237864,57,1.73319879424113
37.2859350728155,-129,1.77617066517273
37.2959305218447,-435,1.87643836401313
37.3059259708738,-617,2.03400189076232
37.3159214199029,-588,2.34912894426071
37.325916868932,-552,2.80749556753109
37.3359123179612,-574,3.22289031986988
37.3459077669903,-556,3.50936945941386
37.3559032160194,-464,3.65260902918586
