Time (s),Forward Acceleration (cm/s^2),Roll (deg),Smoothed Acceleration,Braking,Propulsion
22.4227023665048,115,0.716197848859972,53.59419239393252,0,0
22.432697815534,119,0.658902020951174,43.65281206821847,0,0
22.4426932645631,145,0.630254106996776,33.98156243629136,0,0
22.4526887135922,192,0.630254106996776,24.438379125232185,0,0
22.4626841626214,228,0.687549934905573,14.895626174996604,0,0
22.4726796116505,239,0.77349367676877,4.921561077260556,0,0
22.4826750606796,247,0.873761375609166,-5.502978549909859,1,0
22.4926705097087,269,0.974029074449562,-16.040000906020907,0,0
22.5026659587379,253,1.10294468724436,-26.78336995175114,0,0
22.512661407767,162,1.20321238608475,-38.14274389000437,0,0
22.5226568567961,-11,1.33212799887955,-50.64246075788214,0,0
22.5326523058252,-204,1.51833943958314,-64.31706267411874,0,0
22.5426477548544,-342,1.80481857912713,-79.3353416838341,0,0
22.5526432038835,-389,2.16291750355712,-95.33713107883554,0,0
22.5626386529126,-389,2.5496643419415,-111.48168701441544,0,0
22.5726341019417,-403,2.87911535241709,-126.89979387980134,0,0
22.5826295509709,-416,3.12262262102948,-140.61620874763366,0,0
22.592625,-373,3.29451010475587,-152.70053681848324,0,0
22.6026204490291,-290,3.38045384661907,-163.42388276063247,0,0
22.6126158980582,-208,3.40910176057347,-173.1485650863918,0,0
22.6226113470874,-156,3.40910176057347,-182.26000588912692,0,0
22.6326067961165,-133,3.39477780359627,-190.70742259165604,0,0
22.6426022451456,-127,3.38045384661907,-198.04992185551168,0,0
22.6525976941748,-116,3.39477780359627,-203.7366418265183,0,0
22.6625931432039,-112,3.42342571755067,-207.87308885816063,0,0
22.672588592233,-126,3.49504550243666,-210.0151532310794,0,0
22.6825840412621,-153,3.58098924429986,-209.94543477766035,0,0
22.6925794902913,-184,3.63828507220866,-207.2348184556601,0,0
22.7025749393204,-209,3.65260902918586,-201.1976941719851,0,0
22.7125703883495,-220,3.63828507220866,-191.50753131439035,0,0
22.7225658373786,-204,3.59531320127706,-178.06906158687826,0,0
22.7325612864078,-179,3.50936945941386,-161.78649573034883,0,0
22.7425567354369,-163,3.39477780359627,-142.8811524609678,0,0
22.752552184466,-153,3.23721427684707,-120.80731160387276,0,0
22.7625476334951,-143,3.03667887916628,-96.24154567486252,0,0
22.7725430825243,-119,2.80749556753109,-71.40959025118647,0,0
22.7825385315534,-82,2.5783122558959,-49.6768896237682,0,0
22.7925339805825,-35,2.33480498728351,-33.44519694669927,0,0
22.8025294296116,7,2.11994563262552,-22.542798251373338,0,0
22.8125248786408,38,1.91941023494473,-14.922104690931192,0,0
22.8225203276699,52,1.73319879424113,-8.988493510610695,0,0
22.832515776699,43,1.58995922446914,-4.591746132414658,0,0
22.8425112257282,35,1.46104361167434,-1.7818297130170495,0,0
22.8525066747573,27,1.33212799887955,0.8389544497043309,0,1
22.8625021237864,23,1.21753634306195,4.824933747083186,0,0
22.8724975728155,22,1.11726864422156,11.276586106139264,0,0
22.8824930218447,32,1.00267698840396,20.247072413868864,0,0
22.8924884708738,52,0.888085332586366,31.43412081813493,0,0
22.9024839199029,71,0.77349367676877,44.50526625744122,0,0
22.912479368932,96,0.658902020951174,59.68044576320404,0,0
22.9224748179612,111,0.529986408156379,76.11762440824505,0,0
22.9324702669903,112,0.401070795361584,92.2462116922134,0,0
22.9424657160194,93,0.272155182566789,106.6413508799623,0,0
22.9524611650485,72,0.143239569771994,117.48864073930102,0,0
22.9624566140777,66,0.0429718709315983,122.97320437607586,0,0
22.9724520631068,53,-0.0143239569771994,122.9519128405937,0,0
22.9824475121359,50,-0.0572958279087978,118.40626061744084,0,0
22.992442961165,55,-0.0859437418631967,110.43917189516038,0,0
23.0024384101942,61,-0.100267698840396,99.7190876350425,0,0
23.0124338592233,54,-0.100267698840396,87.07664952772556,0,0
23.0224293082524,36,-0.0859437418631967,73.65682121904514,0,0
23.0324247572815,22,-0.0716197848859972,60.91728011958797,0,0
23.0424202063107,33,-0.0716197848859972,49.770028766217706,0,0
23.0524156553398,63,-0.0859437418631967,40.28548778001302,0,0
23.0624111043689,100,-0.100267698840396,31.336519513462157,0,0
23.0724065533981,128,-0.128915612794795,21.66560964007996,0,0
23.0824020024272,135,-0.171887483726393,10.905932184193183,0,0
23.0923974514563,139,-0.229183311635191,-1.4011868898501003,1,0
23.1023929004854,152,-0.25783122558959,-15.015402387368283,0,0
23.1123883495146,163,-0.272155182566789,-29.174273482974694,0,0
23.1223837985437,148,-0.286479139543989,-42.71333439035495,0,0
23.1323792475728,106,-0.315127053498388,-55.58785023442693,0,0
23.1423746966019,40,-0.386746838384385,-68.41600036240118,0,0
23.1523701456311,-45,-0.51566245117918,-81.06217581371229,0,0
23.1623655946602,-150,-0.744845762814371,-92.97653400981952,0,0
23.1723610436893,-252,-1.03132490235836,-103.61056875579216,0,0
23.1823564927184,-337,-1.33212799887955,-112.84529660919662,0,0
23.1923519417476,-404,-1.60428318144634,-121.2186006477922,0,0
23.2023473907767,-426,-1.83346649308153,-129.47289859338457,0,0
23.2123428398058,-382,-1.96238210587632,-137.477496659025,0,0
23.2223382888349,-310,-2.01967793378512,-144.6895965933375,0,0
23.2323337378641,-228,-2.00535397680792,-151.40512808895386,0,0
23.2423291868932,-155,-1.91941023494473,-157.3970871367232,0,0
23.2523246359223,-97,-1.79049462214993,-162.00541348613035,0,0
23.2623200849514,-62,-1.61860713842354,-164.87773222494633,0,0
23.2723155339806,-61,-1.44671965469714,-166.46213957279093,0,0
23.2823109830097,-96,-1.24618425701635,-167.80187546714853,0,0
23.2923064320388,-152,-1.03132490235836,-168.75750300118088,0,0
23.302301881068,-202,-0.816465547700368,-167.8896917257274,0,0
23.3122973300971,-215,-0.601606193042377,-164.87954427051926,0,0
23.3222927791262,-186,-0.401070795361584,-159.59460010417405,0,0
23.3322882281553,-149,-0.229183311635191,-152.2141158349956,0,0
23.3422836771845,-110,-0.0716197848859972,-142.81854628642253,0,0
23.3522791262136,-71,0.0859437418631967,-131.45018007201352,0,0
23.3622745752427,-53,0.25783122558959,-117.96919522524622,0,0
23.3722700242718,-71,0.444042666293183,-102.71537294161756,0,0
23.382265473301,-91,0.673225977928374,-86.3377652947871,0,0
23.3922609223301,-78,0.916733246540764,-69.653038573912,0,0
23.4022563713592,-52,1.20321238608475,-53.87931776483547,0,0
23.4122518203883,-37,1.48969152562874,-39.79985956646342,0,0
23.4222472694175,-27,1.76184670819553,-28.54565222315004,0,0
23.4322427184466,-25,2.01967793378512,-20.84688214908357,0,0
23.4422381674757,-15,2.26318520239751,-16.987360982126674,0,0
23.4522336165049,2,2.5066924710099,-17.398717977755084,0,0
23.462229065534,12,2.72155182566789,-20.891549072456726,0,0
23.4722245145631,18,2.92208722334869,-24.347346485761285,0,0
23.4822199635922,27,3.12262262102948,-25.180321185074888,0,0
23.4922154126214,39,3.32315801871027,-21.05352329610847,0,0
23.5022108616505,38,3.48072154545947,-10.681532990553489,0,0
23.5122063106796,26,3.60963715825426,5.989761942512155,0,1
23.5222017597087,14,3.72422881407186,30.5238623751352,0,0
23.5321972087379,24,3.81017255593505,59.57192688395428,0,0
23.542192657767,32,3.85314442686665,85.94504971799053,0,0
23.5521881067961,15,3.88179234082105,102.46309089672432,0,0
23.5621835558252,8,3.86746838384385,107.60742032660882,0,0
23.5721790048544,10,3.83882046988945,104.29966703661395,0,0
23.5821744538835,17,3.76720068500345,95.30331377833056,0,0
23.5921699029126,10,3.65260902918586,82.87048404266412,0,0
23.6021653519417,2,3.50936945941386,68.69319803392264,0,0
23.6121608009709,0,3.36612988964187,54.97811954970035,0,0
23.62215625,12,3.20856636289268,43.5105211896029,0,0
23.6321516990291,23,3.05100283614348,34.414867833922074,0,0
23.6421471480582,32,2.92208722334869,26.1955650184572,0,0
23.6521425970874,51,2.86479139543989,17.504065777252308,0,0
23.6621380461165,66,2.83614348148549,7.343246732654517,0,0
23.6721334951456,83,2.85046743846269,-3.409318444358446,1,0
23.6821289441748,110,2.85046743846269,-13.97166413735142,0,0
23.6921243932039,149,2.82181952450829,-25.309497383856225,0,0
23.702119842233,212,2.73587578264509,-37.46988606763021,0,0
23.7121152912621,279,2.5926362128731,-49.83884119685031,0,0
23.7221107402913,313,2.40642477216951,-62.43287503679991,0,0
23.7321061893204,295,2.20588937448871,-75.07080568075415,0,0
23.7421016383495,208,2.00535397680792,-87.41570590499335,0,0
23.7520970873786,57,1.84779045005873,-98.70162404583326,0,0
23.7620925364078,-133,1.77617066517273,-109.00577589525108,0,0
23.7720879854369,-438,1.86211440703593,-118.54662619763508,0,0
23.782083434466,-714,2.09129771867112,-127.60415864457508,0,0
23.7920788834951,-818,2.43507268612391,-136.08512084077333,0,0
23.8020743325243,-702,2.80749556753109,-144.11307164373503,0,0
23.8120697815534,-504,3.12262262102948,-152.20616548504427,0,0
23.8220652305825,-336,3.39477780359627,-159.8971211125774,0,0
23.8320606796116,-186,3.55234133034546,-166.6203991030181,0,0
23.8420561286408,-72,3.59531320127706,-171.940791410884,0,0
23.8520515776699,13,3.55234133034546,-176.5123785362997,0,0
23.862047026699,41,3.42342571755067,-180.7648417857499,0,0
23.8720424757281,-10,3.26586219080147,-184.4322181702656,0,0
23.8820379247573,-117,3.12262262102948,-186.4585607827821,0,0
23.8920333737864,-197,3.05100283614348,-186.27873791023683,0,0
23.9020288228155,-207,3.05100283614348,-183.7455435003977,0,0
23.9120242718447,-162,3.03667887916628,-179.10713719447966,0,0
23.9220197208738,-147,2.99370700823468,-173.3595098416524,0,0
23.9320151699029,-160,2.89343930939429,-166.79016512263345,0,0
23.942010618932,-146,2.72155182566789,-158.7180683594008,0,0
23.9520060679612,-116,2.4780445570555,-148.08591361071012,0,0
23.9620015169903,-91,2.19156541751152,-133.54968402453775,0,0
23.9719969660194,-64,1.89076232099033,-114.68257491674584,0,0
23.9819924150485,-40,1.61860713842354,-92.13492944346476,0,0
23.9919878640777,-18,1.37509986981115,-67.25780878388306,0,0
24.0019833131068,-14,1.18888842910755,-42.23051484744346,0,0
24.0119787621359,-19,1.03132490235836,-19.307277628030032,0,0
24.021974211165,-30,0.902409289563565,-0.1401843756369585,0,0
24.0319696601942,-35,0.802141590723169,10.608122494279568,0,1
24.0419651092233,-20,0.701873891882773,12.532129833063888,0,0
24.0519605582524,3,0.601606193042377,8.189268160093304,0,0
24.0619560072815,22,0.51566245117918,4.03175609866542,0,0
24.0719514563107,36,0.429718709315983,3.605019366236629,0,0
24.0819469053398,41,0.358098924429986,7.605064667375482,0,0
24.0919423543689,37,0.300803096521188,17.54816643638382,0,0
24.1019378033981,41,0.25783122558959,32.64252870959325,0,0
24.1119332524272,59,0.214859354657992,53.65876916803834,0,0
24.1219287014563,76,0.171887483726393,78.42401866406033,0,0
24.1319241504854,73,0.114591655817596,102.82228363042142,0,0
24.1419195995146,49,0.0429718709315983,120.5447008992137,0,0
24.1519150485437,14,-0.0286479139543989,132.47330630363822,0,0
24.1619104975728,-5,-0.114591655817596,136.75976805815088,0,0
24.1719059466019,9,-0.214859354657992,136.17733130986667,0,0
24.1819013956311,43,-0.286479139543989,133.72672087701463,0,0
24.1918968446602,75,-0.343774967452787,123.36148044121884,0,0
24.2018922936893,95,-0.386746838384385,111.49604747558112,0,0
24.2118877427184,107,-0.415394752338784,99.60959478129725,0,0
24.2218831917476,125,-0.444042666293183,87.39971460281215,0,0
24.2318786407767,147,-0.458366623270382,75.86801513057176,0,0
24.2418740898058,170,-0.501338494201981,66.1138417631127,0,0
24.2518695388349,193,-0.529986408156379,56.14593762032466,0,0
24.2618649878641,209,-0.558634322110778,46.45969331128141,0,0
24.2718604368932,209,-0.601606193042377,36.29785499104884,0,0
24.2818558859223,200,-0.630254106996776,23.454868739946114,0,0
24.2918513349515,168,-0.658902020951174,9.890167387708686,0,0
24.3018467839806,175,-0.658902020951174,-4.56329701691941,1,0
24.3118422330097,178,-0.658902020951174,-19.030283811635623,0,0
24.3218376820388,166,-0.644578063973975,-33.34458311626148,0,0
24.331833131068,126,-0.701873891882773,-47.77861333211973,0,0
24.3418285800971,31,-0.830789504677568,-62.85632743662772,0,0
24.3518240291262,-68,-1.05997281631276,-78.28582753855349,0,0
24.3618194781553,-228,-1.43239569771994,-93.05485967971012,0,0
24.3718149271845,-390,-1.87643836401313,-106.33192144781204,0,0
24.3818103762136,-519,-2.34912894426071,-118.1496296631723,0,0
24.3918058252427,-514,-2.80749556753109,-129.10931164917298,0,0
24.4018012742718,-528,-3.13694657800668,-139.86502525536892,0,0
24.411796723301,-405,-3.32315801871027,-150.74160230128038,0,0
24.4217921723301,-293,-3.40910176057347,-161.39584135539135,0,0
24.4317876213592,-295,-3.50936945941386,-171.11755645652502,0,0
24.4417830703883,-100,-3.40910176057347,-179.1877505719061,0,0
24.4517785194175,-74,-3.26586219080147,-185.22849894672703,0,0
24.4617739684466,-76,-3.07965075009788,-189.098462026298,0,0
24.4717694174757,-67,-2.89343930939429,-191.21830619037848,0,0
24.4817648665048,-86,-2.7072278686907,-191.6265600579632,0,0
24.491760315534,-148,-2.5926362128731,-189.89528641643136,0,0
24.5017557645631,-145,-2.42074872914671,-185.15810097621804,0,0
24.5117512135922,-176,-2.29183311635191,-176.83845613715133,0,0
24.5217466626214,-194,-2.20588937448871,-165.13635642934506,0,0
24.5317421116505,-140,-2.13426958960272,-150.69027611042668,0,0
24.5417375606796,-142,-2.01967793378512,-134.43779021040817,0,0
24.5517330097087,-114,-1.87643836401313,-117.39149244602136,0,0
24.5617284587379,-99,-1.66157900935514,-99.87752836982688,0,0
24.571723907767,-86,-1.38942382678835,-81.84108360324309,0,0
24.5817193567961,-61,-1.10294468724436,-62.86400597974305,0,0
24.5917148058252,-18,-0.816465547700368,-43.64642460757375,0,0
24.6017102548544,14,-0.558634322110778,-26.1709438492347,0,0
24.6117057038835,24,-0.300803096521188,-10.791660060249196,0,0
24.6217011529126,23,-0.0716197848859972,0.1504450836939073,0,1
24.6316966019417,26,0.128915612794795,5.730186414187712,0,0
24.6416920509709,32,0.343774967452787,5.938231896531552,0,0
24.6516875,38,0.572958279087978,4.303245826632071,0,0
24.6616829490291,39,0.816465547700368,1.8797934268044745,0,0
24.6716783980582,39,1.05997281631276,4.022537316813047,0,0
24.6816738470874,48,1.28915612794795,11.806224376541694,0,0
24.6916692961165,59,1.48969152562874,21.73838592040337,0,0
24.7016647451456,63,1.67590296633234,37.96400824480297,0,0
24.7116601941747,55,1.83346649308153,53.93875285962818,0,0
24.7216556432039,56,1.96238210587632,68.28365308386718,0,0
24.731651092233,69,2.06264980471672,80.79797956917683,0,0
24.7416465412621,78,2.13426958960272,89.76092323720907,0,0
24.7516419902913,63,2.16291750355712,93.17527010803246,0,0
24.7616374393204,29,2.16291750355712,93.4370200910445,0,0
24.7716328883495,-7,2.13426958960272,89.98194749596915,0,0
24.7816283373786,-41,2.10562167564832,83.26550997756631,0,0
24.7916237864078,-56,2.04832584773952,76.30394799428323,0,0
24.8016192354369,-64,1.97670606285352,68.42186685994362,0,0
24.811614684466,-19,1.93373419192193,61.11529139957163,0,0
24.8216101334951,32,1.90508627796753,54.274819361700686,0,0
24.8316055825243,62,1.91941023494473,46.94620489704774,0,0
24.8416010315534,89,1.97670606285352,39.28718657273778,0,0
24.8515964805825,121,2.09129771867112,31.081542050779,0,0
24.8615919296116,147,2.24886124542031,21.478402681825,0,0
24.8715873786408,169,2.42074872914671,10.490113026341422,0,0
24.8815828276699,190,2.5496643419415,-1.024621169222257,1,0
24.891578276699,216,2.6356080838047,-12.4259439624892,0,0
24.9015737257282,244,2.6785799547363,-23.59568733153364,0,0
24.9115691747573,210,2.6929039117135,-34.99501687467032,0,0
24.9215646237864,125,2.72155182566789,-47.32172869147107,0,0
24.9315600728155,-10,2.80749556753109,-60.0688350811953,0,0
24.9415555218447,-160,3.02235492218908,-72.25894131236561,0,0
24.9515509708738,-260,3.36612988964187,-83.48392942081524,0,0
24.9615464199029,-298,3.76720068500345,-93.27894176537455,0,0
24.971541868932,-319,4.15394752338784,-101.70864572242812,0,0
24.9815373179612,-322,4.46907457688623,-108.6403542548969,0,0
24.9915327669903,-291,4.68393393154422,-114.10262973112448,0,0
25.0015282160194,-233,4.81284954433901,-118.25533987178405,0,0
25.0115236650485,-186,4.87014537224781,-121.7187931776343,0,0
25.0215191140777,-148,4.91311724317941,-125.37695078029758,0,0
25.0315145631068,-110,4.92744120015661,-129.6413508799596,0,0
25.0415100121359,-94,4.95608911411101,-134.35013250581693,0,0
25.051505461165,-106,4.98473702806541,-138.99950168745133,0,0
25.0615009101942,-141,5.027708898997,-143.7323382182895,0,0
25.0714963592233,-189,5.0850047269058,-146.78722054857977,0,0
25.0814918082524,-210,5.1279765978374,-147.17080794580278,0,0
25.0914872572816,-223,5.1279765978374,-145.14605087316266,0,0
25.1014827063107,-202,5.099328683883,-140.70359464538905,0,0
25.1114781553398,-147,5.01338494201981,-133.5879181861269,0,0
25.1214736043689,-99,4.88446932922501,-124.21189607917198,0,0
25.1314690533981,-83,4.71258184549862,-112.6952139346174,0,0
25.1414645024272,-82,4.48339853386343,-98.94278466102274,0,0
25.1514599514563,-80,4.22556730827384,-83.24630229449305,0,0
25.1614554004854,-58,3.93908816872985,-66.01875467167231,0,0
25.1714508495146,-9,3.63828507220866,-49.009014926719686,0,0
25.1814462985437,31,3.32315801871027,-32.79188656594329,0,0
25.1914417475728,54,3.05100283614348,-19.0123219098938,0,0
25.2014371966019,71,2.80749556753109,-7.907200616094551,0,0
25.2114326456311,68,2.5783122558959,2.037237536523833,0,1
25.2214280946602,53,2.37777685821511,11.755985413031796,0,0
25.2314235436893,39,2.19156541751152,20.35867177059269,0,0
25.2414189927184,38,2.03400189076232,27.05193775623144,0,0
25.2514144417476,41,1.90508627796753,32.65842940949587,0,0
25.2614098907767,41,1.79049462214993,39.14793087045685,0,0
25.2714053398058,48,1.69022692330953,48.203085007582345,0,0
25.2814007888349,62,1.58995922446914,59.99707807650667,0,0
25.2913962378641,67,1.50401548260594,74.48318195201747,0,0
25.3013916868932,69,1.41807174074275,91.45203741873048,0,0
25.3113871359223,81,1.33212799887955,109.44034972478292,0,0
25.3213825849515,91,1.26050821399355,124.93648780265382,0,0
25.3313780339806,82,1.18888842910755,135.7382726675419,0,0
25.3413734830097,66,1.13159260119876,139.68862261884277,0,0
25.3513689320388,49,1.08862073026716,134.78126344876017,0,0
25.361364381068,31,1.08862073026716,122.47541280661795,0,0
25.3713598300971,25,1.13159260119876,106.7212394391596,0,0
25.3813552791262,24,1.20321238608475,90.12222247388482,0,0
25.3913507281553,24,1.30348008492515,73.74327844344434,0,0
25.4013461771845,47,1.41807174074275,57.62443090443058,0,0
25.4113416262136,100,1.51833943958314,42.38329293981255,0,0
25.4213370752427,162,1.58995922446914,28.533103807557467,0,0
25.4313325242718,190,1.60428318144634,16.28274706108671,0,0
25.441327973301,206,1.53266339656034,5.495662415909136,0,0
25.4513234223301,185,1.37509986981115,-3.9145394006654577,1,0
25.4613188713592,128,1.17456447213035,-12.98210604996562,0,0
25.4713143203883,74,0.974029074449562,-23.662982173998905,0,0
25.4813097694175,51,0.78781763374597,-36.06185870574223,0,0
25.4913052184466,67,0.658902020951174,-49.65149833517736,0,0
25.5013006674757,93,0.51566245117918,-63.87689415388055,0,0
25.5112961165048,87,0.358098924429986,-78.40714398966222,0,0
25.521291565534,13,0.143239569771994,-92.98851616117064,0,0
25.5312870145631,-86,-0.171887483726393,-107.01556094134526,0,0
25.5412824635922,-197,-0.630254106996776,-120.02450791636016,0,0
25.5512779126214,-342,-1.21753634306195,-132.10081768554946,0,0
25.5612733616505,-492,-1.86211440703593,-143.1155858569677,0,0
25.5712688106796,-570,-2.5353403849643,-152.34791274998798,0,0
25.5812642597087,-602,-3.12262262102948,-159.71419511198852,0,0
25.5912597087379,-534,-3.58098924429986,-165.89401798453306,0,0
25.601255157767,-368,-3.85314442686665,-171.13350245756692,0,0
25.6112506067961,-181,-3.96773608268425,-175.50725950755626,0,0
25.6212460558252,-56,-3.96773608268425,-179.13703594643326,0,0
25.6312415048544,1,-3.88179234082105,-182.03094067813691,0,0
25.6412369538835,1,-3.72422881407186,-184.0598881061645,0,0
25.6512324029126,-16,-3.58098924429986,-185.24487530859253,0,0
25.6612278519417,-59,-3.42342571755067,-184.6865161158589,0,0
25.6712233009709,-106,-3.29451010475587,-181.1715780651673,0,0
25.68121875,-133,-3.19424240591548,-174.16004892521028,0,0
25.6912141990291,-160,-3.09397470707508,-164.10403406643775,0,0
25.7012096480582,-200,-2.96505909428028,-151.0105325148752,0,0
25.7112050970874,-210,-2.82181952450829,-136.01936623704506,0,0
25.7212005461165,-167,-2.6642559977591,-120.50719155585364,0,0
25.7311959951456,-124,-2.4780445570555,-104.3143446057547,0,0
25.7411914441748,-92,-2.26318520239751,-86.80153570861297,0,0
25.7511868932039,-60,-2.01967793378512,-74.60542707648229,0,0
25.761182342233,-28,-1.76184670819553,-58.350449613801,0,0
25.7711777912621,-1,-1.50401548260594,-37.33570409295356,0,0
25.7811732402913,18,-1.26050821399355,-12.920451199346118,0,0
25.7911686893204,34,-1.00267698840396,13.474076423020536,0,1
25.8011641383495,49,-0.78781763374597,39.967745588796994,0,0
25.8111595873786,60,-0.572958279087978,63.692065505440176,0,0
25.8211550364078,59,-0.386746838384385,81.10115744410041,0,0
25.8311504854369,55,-0.200535397680792,93.1940247797125,0,0
25.841145934466,55,0.0,98.66631180773064,0,0
25.8511413834951,54,0.171887483726393,96.9924573602915,0,0
25.8611368325243,51,0.358098924429986,88.89331581688259,0,0
25.8711322815534,47,0.51566245117918,77.77584996261766,0,0
25.8811277305825,53,0.644578063973975,66.15513375160626,0,0
25.8911231796116,60,0.75916971979157,54.35889827628543,0,0
25.9011186286408,70,0.816465547700368,42.91123241749039,0,0
25.9111140776699,76,0.873761375609166,32.39396135812447,0,0
25.921109526699,79,0.888085332586366,21.816167976622147,0,0
25.9311049757282,85,0.873761375609166,10.675394686175167,0,0
25.9411004247573,82,0.830789504677568,-0.6797662461209546,1,0
25.9510958737864,71,0.716197848859972,-12.141566060384944,0,0
25.9610913228155,60,0.558634322110778,-24.75612131644815,0,0
25.9710867718447,51,0.358098924429986,-39.382024507911765,0,0
25.9810822208738,26,0.171887483726393,-55.588914811200986,0,0
25.9910776699029,-2,0.0,-72.88545606921166,0,0
29.009703276699,256,-1.56131131051474,-90.45745090487968,0,0
29.0196987257281,232,-1.61860713842354,-107.21957462228929,0,0
29.0296941747573,142,-1.64725505237794,-122.60506466736211,0,0
29.0396896237864,-1,-1.69022692330953,-136.0049151736008,0,0
29.0496850728155,-168,-1.74752275121833,-147.39849147204336,0,0
29.0596805218447,-336,-1.90508627796753,-157.19606333097448,0,0
29.0696759708738,-497,-2.19156541751152,-166.22700400913152,0,0
29.0796714199029,-596,-2.6499320407819,-175.22242859405875,0,0
29.089666868932,-698,-3.25153823382427,-184.7414663978585,0,0
29.0996623179612,-733,-3.85314442686665,-194.5236811705588,0,0
29.1096577669903,-640,-4.32583500711423,-203.63874606443983,0,0
29.1196532160194,-419,-4.64096206061262,-211.28000634213495,0,0
29.1296486650485,-216,-4.76987767340742,-217.43321479532685,0,0
29.1396441140777,-98,-4.75555371643022,-221.8857505266,0,0
29.1496395631068,-22,-4.62663810363542,-223.8290108495969,0,0
29.1596350121359,-6,-4.42610270595463,-223.2725769552845,0,0
29.169630461165,-29,-4.21124335129664,-219.6230265690928,0,0
29.1796259101942,-55,-4.01070795361585,-212.7667444335978,0,0
29.1896213592233,-82,-3.82449651291225,-203.7994745067601,0,0
29.1996168082524,-114,-3.66693298616306,-193.3119209947905,0,0
29.2096122572815,-163,-3.53801737336826,-181.7910258442789,0,0
29.2196077063107,-205,-3.43774967452787,-170.51910575548996,0,0
29.2296031553398,-196,-3.33748197568747,-159.86778862486534,0,0
29.2395986043689,-139,-3.20856636289268,-148.09019456837618,0,0
29.2495940533981,-79,-3.03667887916628,-135.05762304920398,0,0
29.2595895024272,-41,-2.80749556753109,-121.70151079298228,0,0
29.2695849514563,-29,-2.5210164279871,-98.6226868105618,0,0
29.2795804004854,-29,-2.22021333146591,-73.0108496228595,0,0
29.2895758495146,-51,-1.93373419192193,-48.20709415841242,0,0
29.2995712985437,-82,-1.67590296633234,-27.22994858320364,0,0
29.3095667475728,-103,-1.43239569771994,-9.315952796211665,0,0
29.3195621966019,-94,-1.21753634306195,7.580058438468926,0,1
29.3295576456311,-56,-1.01700094538116,23.093207094155805,0,0
29.3395530946602,0,-0.816465547700368,37.52263924437271,0,0
29.3495485436893,55,-0.601606193042377,48.20596162992948,0,0
29.3595439927184,91,-0.386746838384385,54.35133298601835,0,0
29.3695394417476,103,-0.186211440703593,57.54599198169172,0,0
29.3795348907767,114,-0.0286479139543989,61.27977983645584,0,0
29.3895303398058,117,0.100267698840396,65.32521687919701,0,0
29.3995257888349,101,0.186211440703593,67.65480531834598,0,0
29.4095212378641,84,0.229183311635191,67.62667331082598,0,0
29.4195166868932,46,0.243507268612391,65.0036920428474,0,0
29.4295121359223,-7,0.229183311635191,60.622460304869705,0,0
29.4395075849515,-32,0.200535397680792,56.014473714007465,0,0
29.4495030339806,-35,0.143239569771994,51.60125937166727,0,0
29.4594984830097,-29,0.0429718709315983,46.88262474800703,0,0
29.4694939320388,17,-0.0859437418631967,40.212281138866025,0,0
29.479489381068,85,-0.243507268612391,30.89422183967573,0,0
29.4894848300971,102,-0.372422881407186,20.89671340233969,0,0
29.4994802791262,96,-0.401070795361584,12.110580081087692,0,0
29.5094757281553,114,-0.300803096521188,4.22034474166982,0,0
29.5194711771845,124,-0.100267698840396,-3.877822827243604,1,0
29.5294666262136,120,0.128915612794795,-13.095630705110674,0,0
29.5394620752427,156,0.372422881407186,-23.851616118142545,0,0
29.5494575242718,229,0.587282236065177,-36.74323314230922,0,0
29.559452973301,227,0.75916971979157,-50.72785340550723,0,0
29.5694484223301,107,0.888085332586366,-67.50232168338249,0,0
29.5794438713592,-57,1.00267698840396,-84.61582368795591,0,0
29.5894393203883,-231,1.21753634306195,-100.33133253300156,0,0
29.5994347694175,-371,1.53266339656034,-113.97626220298116,0,0
29.6094302184466,-455,1.90508627796753,-124.79519354910325,0,0
29.6194256674757,-471,2.33480498728351,-133.6631860291131,0,0
29.6294211165048,-447,2.76452369659949,-141.0773743459484,0,0
29.639416565534,-383,3.12262262102948,-147.2247616027372,0,0
29.6494120145631,-287,3.38045384661907,-152.84063059184163,0,0
29.6594074635922,-170,3.55234133034546,-157.86661079524316,0,0
29.6694029126214,-74,3.65260902918586,-161.73825001696912,0,0
29.6793983616505,-32,3.69558090011746,-165.5226618949274,0,0
29.6893938106796,-47,3.69558090011746,-169.84169516861377,0,0
29.6993892597087,-88,3.69558090011746,-173.7371174884847,0,0
29.7093847087379,-131,3.69558090011746,-176.4645178826043,0,0
29.719380157767,-149,3.72422881407186,-177.77822827242042,0,0
29.7293756067961,-147,3.72422881407186,-176.4365444290719,0,0
29.7393710558252,-166,3.68125694314026,-171.6702077057039,0,0
29.7493665048544,-200,3.56666528732266,-164.79662053498734,0,0
29.7593619538835,-213,3.40910176057347,-156.77557815577242,0,0
29.7693574029126,-200,3.19424240591548,-146.98208339938046,0,0
29.7793528519417,-172,2.96505909428028,-135.62685451537533,0,0
29.7893483009709,-133,2.6929039117135,-123.13377426440844,0,0
29.79934375,-89,2.42074872914671,-107.96770028764968,0,0
29.8093391990291,-90,2.17724146053432,-88.56395388342987,0,0
29.8193346480583,-22,1.87643836401313,-66.93241070012131,0,0
29.8293300970874,0,1.63293109540074,-46.545040657767096,0,0
29.8393255461165,-2,1.41807174074275,-28.998278556702274,0,0
29.8493209951456,0,1.20321238608475,-15.526014179254748,0,0
29.8593164441748,-15,1.04564885933556,-6.325216879203724,0,0
